tau,n_layers,n_units,lr,dropout,weight_decay,val_loss,train_epochs,time_sec
0.1,1,10,0.0001,0.2,0.01,0.0017486127326264977,111,2.095
0.1,1,10,0.0001,0.2,0.001,0.0017026078421622515,150,2.769
0.1,1,10,0.0001,0.2,0.0001,0.0016556883929297328,157,2.884
0.1,5,1,0.01,0.0,0.01,0.0015249219723045826,6,0.448
0.1,5,1,0.01,0.0,0.001,0.001521148718893528,17,0.755
0.1,5,1,0.01,0.0,0.0001,0.0015229384880512953,13,0.65
0.1,5,1,0.01,0.2,0.01,0.0015343334525823593,12,0.672
0.1,5,1,0.01,0.2,0.001,0.0015213408041745424,15,0.769
0.1,5,1,0.01,0.2,0.0001,0.0015232630539685488,15,0.765
0.1,5,1,0.001,0.0,0.01,0.0016553363529965281,15,0.705
0.1,5,1,0.001,0.0,0.001,0.0016356735723093152,15,0.702
0.1,5,1,0.001,0.0,0.0001,0.001633465988561511,15,0.703
0.1,5,1,0.001,0.2,0.01,0.0016984441317617893,11,0.63
0.1,5,1,0.001,0.2,0.001,0.0016975129256024957,11,0.643
0.1,5,1,0.001,0.2,0.0001,0.0016959644854068756,14,0.732
0.1,5,1,0.0001,0.0,0.01,0.0015276342164725065,20,0.833
0.1,5,1,0.0001,0.0,0.001,0.0015274997567757964,20,0.841
0.1,5,1,0.0001,0.0,0.0001,0.0015275313053280115,20,0.844
0.1,5,1,0.0001,0.2,0.01,0.0015335320495069027,19,0.887
0.1,5,1,0.0001,0.2,0.001,0.0015338879311457276,19,0.883
0.1,5,1,0.0001,0.2,0.0001,0.0015338973607867956,19,0.886
0.1,5,5,0.01,0.0,0.01,0.0015267712296918035,6,0.463
0.1,5,5,0.01,0.0,0.001,0.0015232058940455317,17,0.766
0.1,5,5,0.01,0.0,0.0001,0.0015254250029101968,3,0.367
0.1,5,5,0.01,0.2,0.01,0.0015271217562258244,2,0.378
0.1,5,5,0.01,0.2,0.001,0.0015330256428569555,7,0.528
0.1,5,5,0.01,0.2,0.0001,0.0015398915857076645,2,0.379
0.1,5,5,0.001,0.0,0.01,0.0016548505518585443,6,0.463
0.1,5,5,0.001,0.0,0.001,0.0016751430230215192,6,0.456
0.1,5,5,0.001,0.0,0.0001,0.0016728179762139916,6,0.454
0.1,5,5,0.001,0.2,0.01,0.0016433376586064696,21,0.971
0.1,5,5,0.001,0.2,0.001,0.001638174755498767,21,0.961
0.1,5,5,0.001,0.2,0.0001,0.001649488927796483,21,0.963
0.1,5,5,0.0001,0.0,0.01,0.0015244933310896158,6,0.457
0.1,5,5,0.0001,0.0,0.001,0.0015237565385177732,6,0.469
0.1,5,5,0.0001,0.0,0.0001,0.0015237114857882261,6,0.455
0.1,5,5,0.0001,0.2,0.01,0.0015278848586604,9,0.588
0.1,5,5,0.0001,0.2,0.001,0.0015237436164170504,9,0.595
0.1,5,5,0.0001,0.2,0.0001,0.0015235536266118288,9,0.598
0.1,5,10,0.01,0.0,0.01,0.0015238311607390642,11,0.604
0.1,5,10,0.01,0.0,0.001,0.0015226324321702123,2,0.346
0.1,5,10,0.01,0.0,0.0001,0.001523655722849071,10,0.577
0.1,5,10,0.01,0.2,0.01,0.001521631027571857,6,0.508
0.1,5,10,0.01,0.2,0.001,0.001521250349469483,3,0.416
0.1,5,10,0.01,0.2,0.0001,0.0015314012998715043,3,0.413
0.1,5,10,0.001,0.0,0.01,0.0015517964493483305,6,0.463
0.1,5,10,0.001,0.0,0.001,0.001536954427137971,6,0.467
0.1,5,10,0.001,0.0,0.0001,0.0015420230338349938,6,0.458
0.1,5,10,0.001,0.2,0.01,0.0015796442748978734,10,0.632
0.1,5,10,0.001,0.2,0.001,0.0016560270451009274,17,0.861
0.1,5,10,0.001,0.2,0.0001,0.0016285058809444308,20,0.953
0.1,5,10,0.0001,0.0,0.01,0.0015565147623419762,2,0.345
0.1,5,10,0.0001,0.0,0.001,0.001548709231428802,2,0.35
0.1,5,10,0.0001,0.0,0.0001,0.0015476223779842257,2,0.35
0.1,5,10,0.0001,0.2,0.01,0.001693603815510869,2,0.384
0.1,5,10,0.0001,0.2,0.001,0.0016573687316849828,2,0.378
0.1,5,10,0.0001,0.2,0.0001,0.0016527255065739155,2,0.375
0.1,10,1,0.01,0.0,0.01,0.0015299053629860282,11,0.884
0.1,10,1,0.01,0.0,0.001,0.0015298525104299188,17,1.131
0.1,10,1,0.01,0.0,0.0001,0.0015239306958392262,8,0.757
0.1,10,1,0.01,0.2,0.01,0.001526201143860817,20,1.404
0.1,10,1,0.01,0.2,0.001,0.0015212843427434564,20,1.398
0.1,10,1,0.01,0.2,0.0001,0.0015218566404655576,30,1.864
0.1,10,1,0.001,0.0,0.01,0.001644390169531107,8,0.755
0.1,10,1,0.001,0.0,0.001,0.0016482266364619136,8,0.759
0.1,10,1,0.001,0.0,0.0001,0.0016481843777000904,8,0.757
0.1,10,1,0.001,0.2,0.01,0.0015215798048302531,9,0.894
0.1,10,1,0.001,0.2,0.001,0.0015216490719467402,9,0.902
0.1,10,1,0.001,0.2,0.0001,0.0015233721351251006,9,0.886
0.1,10,1,0.0001,0.0,0.01,0.0015216938918456435,76,3.626
0.1,10,1,0.0001,0.0,0.001,0.0015215015737339854,76,3.627
0.1,10,1,0.0001,0.0,0.0001,0.001521496451459825,76,3.608
0.1,10,1,0.0001,0.2,0.01,0.001538013806566596,74,3.933
0.1,10,1,0.0001,0.2,0.001,0.0015260728541761637,74,3.933
0.1,10,1,0.0001,0.2,0.0001,0.001541786128655076,75,3.995
0.1,10,5,0.01,0.0,0.01,0.0015309774316847324,1,0.476
0.1,10,5,0.01,0.0,0.001,0.0015227666590362787,8,0.768
0.1,10,5,0.01,0.0,0.0001,0.0015210682759061456,1,0.484
0.1,10,5,0.01,0.2,0.01,0.0015235749306157231,7,0.816
0.1,10,5,0.01,0.2,0.001,0.0015220324276015162,9,0.92
0.1,10,5,0.01,0.2,0.0001,0.0015216597821563482,1,0.525
0.1,10,5,0.001,0.0,0.01,0.0015421154676005244,12,0.949
0.1,10,5,0.001,0.0,0.001,0.0015567197697237134,12,0.952
0.1,10,5,0.001,0.0,0.0001,0.0015712372260168195,12,0.944
0.1,10,5,0.001,0.2,0.01,0.0015781803522258997,17,1.294
0.1,10,5,0.001,0.2,0.001,0.0016273966757580638,5,0.723
0.1,10,5,0.001,0.2,0.0001,0.0015559386229142547,17,1.297
0.1,10,5,0.0001,0.0,0.01,0.0017283039633184671,42,2.253
0.1,10,5,0.0001,0.0,0.001,0.0016885187942534685,46,2.407
0.1,10,5,0.0001,0.0,0.0001,0.0017155447276309133,38,2.067
0.1,10,5,0.0001,0.2,0.01,0.0017160981660708785,86,4.618
0.1,10,5,0.0001,0.2,0.001,0.001585638616234064,37,2.252
0.1,10,5,0.0001,0.2,0.0001,0.001562496297992766,31,1.983
0.1,10,10,0.01,0.0,0.01,0.0015508497599512339,13,1.017
0.1,10,10,0.01,0.0,0.001,0.001646246761083603,2,0.536
0.1,10,10,0.01,0.0,0.0001,0.0015223403461277485,6,0.7
0.1,10,10,0.01,0.2,0.01,0.0015212394064292312,17,1.335
0.1,10,10,0.01,0.2,0.001,0.0015393648063763976,17,1.348
0.1,10,10,0.01,0.2,0.0001,0.0015488482313230634,15,1.237
0.1,10,10,0.001,0.0,0.01,0.0016061621718108654,2,0.534
0.1,10,10,0.001,0.0,0.001,0.0015408758772537112,2,0.529
0.1,10,10,0.001,0.0,0.0001,0.0015365489525720477,2,0.529
0.1,10,10,0.001,0.2,0.01,0.0016476985765621066,13,1.148
0.1,10,10,0.001,0.2,0.001,0.00157938280608505,31,2.03
0.1,10,10,0.001,0.2,0.0001,0.0016074993181973696,27,1.843
0.1,10,10,0.0001,0.0,0.01,0.0017046056455001235,22,1.403
0.1,10,10,0.0001,0.0,0.001,0.0016684565925970674,6,0.697
0.1,10,10,0.0001,0.0,0.0001,0.0016429610550403595,6,0.713
0.1,10,10,0.0001,0.2,0.01,0.001714771962724626,98,5.386
0.1,10,10,0.0001,0.2,0.001,0.0018389723263680935,98,5.338
0.1,10,10,0.0001,0.2,0.0001,0.0018368696328252554,118,6.355
