,0.01,0.05,0.1
2012-09-28,-0.017648374192110055,-0.012237897981428592,-0.0093535931337669
2012-10-01,-0.01731715528063897,-0.012006076385493385,-0.009174759878946415
2012-10-02,-0.016485100797017226,-0.011415216139825886,-0.008712479389047192
2012-10-03,-0.015703138981935212,-0.010867687710120337,-0.008289926529617724
2012-10-04,-0.015152670066778945,-0.01047581092945149,-0.007982594629009533
2012-10-05,-0.015404637255987673,-0.010650408778414324,-0.008115947168975157
2012-10-08,-0.014770848074970951,-0.010207341712400557,-0.007774553356745092
2012-10-09,-0.014542307351740872,-0.010045812780043729,-0.007648748162140706
2012-10-10,-0.016500372255950815,-0.011440201248972489,-0.008742642809179173
2012-10-11,-0.01666871031392304,-0.01156774126098836,-0.008848433533859725
2012-10-12,-0.01588386251203931,-0.010994504798692267,-0.008388006293677544
2012-10-15,-0.01550230439983211,-0.010738689456382332,-0.008199223956716949
2012-10-16,-0.015941355170766336,-0.011044639586142931,-0.008434218627176929
2012-10-17,-0.01703754372397606,-0.011813346228901022,-0.009028345875246547
2012-10-18,-0.016352654957897735,-0.011328223903624035,-0.008649718300369882
2012-10-19,-0.015723620953561532,-0.010885295946040836,-0.008306002787667065
2012-10-22,-0.02091732808483839,-0.014571949753414148,-0.011189252044579897
2012-10-23,-0.019588516962585234,-0.013634894430863454,-0.010461040289246194
2012-10-24,-0.02225840340469313,-0.015529761385942541,-0.01194274722357585
2012-10-25,-0.02103837571866135,-0.01467119637441416,-0.011276876626313749
2012-10-26,-0.019813292248274314,-0.013808670774638886,-0.010607629285797596
2012-10-31,-0.018677739362764307,-0.013009761963986477,-0.009988184185775949
2012-11-01,-0.017698600430761335,-0.012333353938404647,-0.00947316088621947
2012-11-02,-0.018709711140081013,-0.013041300305911696,-0.010019491464897798
2012-11-05,-0.01935475887329075,-0.01350072135244224,-0.010379955611629547
2012-11-06,-0.018244737725016214,-0.012711673440575708,-0.009762017344402716
2012-11-07,-0.018162065178176742,-0.012649810794083132,-0.009711248378782704
2012-11-08,-0.026658310900171196,-0.018669905001517512,-0.014411315376247905
2012-11-09,-0.026988775969380787,-0.01890180494879573,-0.014590670621742614
2012-11-12,-0.025083887167980625,-0.017554902292620436,-0.013541228314884232
2012-11-13,-0.023345052151021034,-0.016313720580763535,-0.012565343738523242
2012-11-14,-0.02215187566046953,-0.01547420852127312,-0.011914368878575657
2012-11-15,-0.024042329637168475,-0.016823469561116383,-0.012975121966344129
2012-11-16,-0.022552692510986322,-0.01577400208493113,-0.012160307301823249
2012-11-19,-0.021412460244787178,-0.014966991119362493,-0.01153093537861012
2012-11-20,-0.025233463238787113,-0.017640464100959617,-0.013592664356772505
2012-11-21,-0.02355695762715865,-0.016459115976435398,-0.012675282856404433
2012-11-23,-0.022101800180361043,-0.015422479445544736,-0.011861758277141069
2012-11-26,-0.022970631832784996,-0.016033449053150437,-0.012335262582814767
2012-11-27,-0.021654037215591216,-0.015099281698553658,-0.01160496578682222
2012-11-28,-0.021085189039760806,-0.014698029489587497,-0.011293058367640137
2012-11-29,-0.020803081391812348,-0.014510234379694387,-0.011155540922801962
2012-11-30,-0.019934976201201642,-0.013899849656388966,-0.010682546026980254
2012-12-03,-0.01889363618609717,-0.0131595423486339,-0.0101027181416092
2012-12-04,-0.01840908943554436,-0.012820384964475864,-0.00984106729069551
2012-12-05,-0.017621019766743833,-0.012271292153676032,-0.009419372158615633
