,0.01,0.05,0.1
2010-11-16,-0.02257943001331257,-0.01225035530795794,-0.008427654356922746
2010-11-17,-0.02653789659925347,-0.014682431064069891,-0.010228830498942963
2010-11-18,-0.025530096048483324,-0.013848113103580705,-0.009553656454921854
2010-11-19,-0.027035761131956007,-0.014768206691360086,-0.010215972511086231
2010-11-22,-0.02620162509315257,-0.014017203873874041,-0.009612951519563243
2010-11-23,-0.02469686669591052,-0.013286980345485951,-0.00912078278087028
2010-11-24,-0.027124690787086,-0.014915674771244298,-0.010368766455545714
2010-11-26,-0.02840071391528945,-0.015658147357838336,-0.010885404670774682
2010-11-29,-0.027773177330905056,-0.015490170090517617,-0.01082511707402804
2010-11-30,-0.02676298385882168,-0.014741492131354703,-0.01025539729098503
2010-12-01,-0.025974830205254765,-0.014457185958245095,-0.010098293987095384
2010-12-02,-0.03091051435609126,-0.017060982950436215,-0.011894970193566697
2010-12-03,-0.030791034890892716,-0.01712865334141093,-0.011979116269906786
2010-12-06,-0.028950957715373805,-0.016001326372719702,-0.01114023323412063
2010-12-07,-0.02800242355217398,-0.015094201842404764,-0.01037878904430911
2010-12-08,-0.026379715093234713,-0.014228605826329274,-0.009776889737098945
2010-12-09,-0.02518870541926848,-0.013499957361274057,-0.009245121795918933
2010-12-10,-0.023854978612526265,-0.012784571509518613,-0.00874235806730464
2010-12-13,-0.02305967675412008,-0.012296274168537725,-0.008383759092252939
2010-12-14,-0.02211883355905172,-0.011555680623127253,-0.007790174029716055
2010-12-15,-0.020720960311290736,-0.010841758899715651,-0.00729684265753445
2010-12-16,-0.021108585036268248,-0.01087095787879031,-0.00726461754981303
2010-12-17,-0.020552282298907164,-0.010570407501719618,-0.007053336701945579
2010-12-20,-0.019950972804651017,-0.010142809854368544,-0.006736806640258867
2010-12-21,-0.018864026333666857,-0.009594454251495386,-0.006360523024814121
2010-12-22,-0.01826567261699565,-0.009342856883826713,-0.00619212092741705
2010-12-23,-0.017271852053411144,-0.008830841809694304,-0.005835717571219013
2010-12-27,-0.016483132323307906,-0.00849285954349718,-0.005624421378166996
2010-12-28,-0.015314209784432762,-0.007885323327176813,-0.00519849811221342
2010-12-29,-0.014127708706532342,-0.0072760656787475226,-0.0047758230495511655
2010-12-30,-0.013394551405500912,-0.0068012254491803485,-0.004413177508715628
2010-12-31,-0.013749339840283977,-0.0069546212612475525,-0.004526917681259288
2011-01-03,-0.01269255813118326,-0.006462460161863615,-0.004207573056029777
2011-01-04,-0.015701944230903722,-0.008109201974627438,-0.00536235609258237
2011-01-05,-0.014841460931410123,-0.007699763647549333,-0.005095862462757236
2011-01-06,-0.01425050606344712,-0.007403215904780542,-0.004884308911737309
2011-01-07,-0.01386681854461542,-0.007247502060021559,-0.004796710012815163
2011-01-10,-0.013655132175914528,-0.007110169299015335,-0.004698022245433202
2011-01-11,-0.013124024176387451,-0.00683633114195595,-0.004519081322968051
2011-01-12,-0.01229434777019299,-0.0063851093868536315,-0.004194307669426605
2011-01-13,-0.014202144480543119,-0.00738816899885597,-0.004878159679493786
2011-01-14,-0.013950460442065766,-0.007238709130778839,-0.004780701437358065
2011-01-18,-0.014514130624409633,-0.007510795467074591,-0.004949778089550635
2011-01-19,-0.013731214621670611,-0.007007383486722721,-0.004569445909647044
2011-01-20,-0.018060174391944964,-0.009383024499518533,-0.0062632105578990785
2011-01-21,-0.0171126426336378,-0.008899373850887925,-0.0059368917220155425
2011-01-24,-0.01606456393564775,-0.008299511758603183,-0.005500935391099807
2011-01-25,-0.01564335164176165,-0.00810588465055966,-0.005366660386688291
2011-01-26,-0.014916241535896938,-0.0076240947732095655,-0.005002744435653727
2011-01-27,-0.014389986643442581,-0.00727137342054469,-0.004726104226597204
2011-01-28,-0.0137431907146255,-0.00687506817926391,-0.004438129385570751
2011-01-31,-0.023595837123016283,-0.012053036368430508,-0.008073053175150835
2011-02-01,-0.023018093210664076,-0.0117202131495688,-0.007822437866247181
2011-02-02,-0.025178659365287653,-0.013254017916597388,-0.008974960515686421
2011-02-03,-0.023902303684968724,-0.01260184813012056,-0.008529736672936869
2011-02-04,-0.022480613966292938,-0.011685346384461032,-0.007836674984889347
2011-02-07,-0.02144463059762515,-0.011016440905221202,-0.007343931943300316
2011-02-08,-0.02061862882675828,-0.010555847473458925,-0.007004569929060048
2011-02-09,-0.019884615509217267,-0.01008031466300003,-0.006653495908830244
2011-02-10,-0.019271384945187254,-0.009771431694104526,-0.006442185895182562
2011-02-11,-0.018643815088781546,-0.009374839433810239,-0.006153852954698071
2011-02-14,-0.018064924467685897,-0.009087413121746529,-0.005956348818059232
2011-02-15,-0.01730025311846909,-0.00864696590341303,-0.005644743532291746
2011-02-16,-0.017001309099469817,-0.008560976964402224,-0.005610508762469688
2011-02-17,-0.016594105009526385,-0.008354537001607624,-0.005456873444820015
2011-02-18,-0.015925293753373263,-0.007911941139595938,-0.005109382704951926
2011-02-22,-0.01543758714789841,-0.007594642990745464,-0.004880826347538977
2011-02-23,-0.025576032102543656,-0.012898903883435012,-0.008587111545911736
2011-02-24,-0.02521502572154747,-0.012794237147778201,-0.00854094103675778
2011-02-25,-0.024194209305465612,-0.012145675345271369,-0.008072908475520287
2011-02-28,-0.02436317848961185,-0.012315899927797122,-0.008206612615250429
2011-03-01,-0.023302065760502557,-0.01177373739616407,-0.00782617247864446
2011-03-02,-0.027702835788527547,-0.01422170527439746,-0.009582023904324622
2011-03-03,-0.02644437384430449,-0.013415783095310054,-0.00899231569745018
2011-03-04,-0.028957200691432098,-0.014832951920944703,-0.00999760095507218
2011-03-07,-0.028554668566897,-0.0147123271335085,-0.009943271213679128
2011-03-08,-0.028403143834642312,-0.0147035089416473,-0.00996591547836037
2011-03-09,-0.02761985769347072,-0.014314431475535504,-0.009698520993055423
2011-03-10,-0.026141414253704368,-0.013501953792682056,-0.009122461827869025
2011-03-11,-0.03134448086257292,-0.016407925538497216,-0.011202589814651385
2011-03-14,-0.029965891262767535,-0.01558830860038989,-0.010609465729288663
2011-03-15,-0.029101325896170743,-0.015134864954501677,-0.010302921721421407
2011-03-16,-0.029902713819564226,-0.015660490579030274,-0.010699893375817116
2011-03-17,-0.03476034023088475,-0.018305655571528804,-0.012569782523429409
2011-03-18,-0.03448676532649756,-0.01819798655921808,-0.01250329087862257
2011-03-21,-0.03246878168710885,-0.017012085245087672,-0.01164684327026052
2011-03-22,-0.03306162052402655,-0.017331275975875075,-0.011859212899583558
2011-03-23,-0.031311322874333435,-0.016370708597278058,-0.011178344376121502
2011-03-24,-0.02941835217634276,-0.0153267322537559,-0.010435692285679638
2011-03-25,-0.02867865887638625,-0.014962354697564111,-0.01018666332737743
2011-03-28,-0.027028284799724123,-0.014051991646539232,-0.009537459465174841
2011-03-29,-0.025788944529386286,-0.013369038139105123,-0.009053546255249982
2011-03-30,-0.02491828561332516,-0.012902133191747878,-0.008724891977370057
2011-03-31,-0.02413338148877213,-0.012474898123775753,-0.008422190101384314
2011-04-01,-0.023017046540982633,-0.011917723361399592,-0.008044837498041474
